,media_name_normalized,count,median_char_len,median_word_count,date_min,date_max,date_span_days,percentage,percentage_cum_sum
137,mundoejecutivo.com.mx/,155,3170.0,491.0,2023-07-27 21:18:22.000,2026-05-08 15:07:18.000,1015,0.1164712954613766,94.22828373910427
201,sintesisdeguerrero.com.mx/,153,2416.0,389.0,2024-11-28 00:00:00.000,2026-05-11 00:00:00.000,529,0.11496844003606854,94.34325217914034
64,elpopular.mx/opinion,153,2478.0,396.0,2024-03-11 00:00:00.000,2026-05-10 00:00:00.000,790,0.11496844003606854,94.4582206191764
118,lacallelibre.com.mx/category/nacional,150,3535.0,563.5,2020-12-02 00:00:00.000,2024-12-26 00:00:00.000,1485,0.1127141568981064,94.57093477607451
190,seunonoticias.mx/,148,2652.0,413.0,2022-12-19 00:00:00.000,2026-05-11 00:00:00.000,1239,0.11121130147279833,94.6821460775473
291,www.lavozdeldesierto.mx,143,3001.0,474.0,2000-12-02 00:00:00.000,2026-07-02 00:00:00.000,9343,0.10745416290952811,94.78960024045683
304,www.razon.com.mx/opinion,142,2808.5,467.5,2023-02-06 00:00:00.000,2026-05-12 00:00:00.000,1191,0.10670273519687405,94.89630297565371
142,mvt.com.mx/category/salud,141,2497.0,401.0,2022-06-15 07:59:25.000,2026-05-12 05:21:29.000,1426,0.10595130748422002,95.00225428313793
51,elindependiente.mx/,139,3367.0,545.0,2024-12-02 00:00:00.000,2026-05-12 00:00:00.000,526,0.10444845205891194,95.10670273519685
227,www.cronica.com.mx/opinion,139,3104.0,493.0,2024-10-17 00:00:00.000,2026-05-12 00:00:00.000,572,0.10444845205891194,95.21115118725577
105,ixtapayzihuatanejo.com,138,2455.0,394.5,2013-05-03 14:36:28.000,2024-12-20 20:31:44.000,4249,0.1036970243462579,95.31484821160203
54,elindependiente.mx/indicador-politico,134,4317.0,689.0,2024-03-21 00:00:00.000,2026-05-06 00:00:00.000,776,0.10069131349564173,95.41553952509767
77,heraldodecoatzacoalcos.com.mx,127,2551.0,425.0,2023-07-19 07:36:44.000,2024-12-29 23:50:23.000,529,0.09543131950706342,95.51097084460473
56,elindependiente.mx/ultima-hora,126,4110.5,658.0,2023-12-09 02:00:00.000,2026-05-12 06:00:00.000,885,0.09467989179440937,95.60565073639914
153,noticiasenlamira.com/category/cdmx,124,2552.0,397.0,2024-11-20 13:16:48.000,2026-05-11 12:25:35.000,536,0.0931770363691013,95.69882777276824
120,laplazadiario.com.mx,121,2974.0,468.0,2019-11-10 21:46:50.000,2026-05-12 01:03:19.000,2374,0.09092275323113917,95.78975052599938
43,diarioobjetivo.com.mx,119,2371.0,390.0,2024-05-10 12:49:17.000,2026-01-24 12:33:07.000,623,0.08941989780583108,95.8791704238052
250,www.elfinanciero.com.mx/viajes,116,3168.0,523.5,2021-05-24 00:00:00.000,2026-05-12 00:00:00.000,1814,0.08716561466786896,95.96633603847307
69,elpuntero.com.mx/inicio/ ,114,2939.5,463.0,2024-12-13 12:43:00.000,2026-05-12 09:45:00.000,514,0.08566275924256087,96.05199879771564
308,www.record.com.mx/otros-deportes,112,2437.5,408.0,2026-05-10 09:31:38.000,2026-05-12 02:58:21.000,1,0.08415990381725277,96.13615870153289
94,heraldoleon.mx,112,2316.0,379.0,2023-06-30 07:31:00.000,2026-05-12 03:15:43.000,1046,0.08415990381725277,96.22031860535014
114,juarezhoy.com.mx/,108,2581.5,412.5,2023-07-13 16:53:02.000,2024-03-28 14:45:05.000,258,0.0811541929666366,96.30147279831678
150,nortedigital.mx/caso-siniestro,106,3950.5,621.5,2018-04-29 03:00:20.000,2026-05-12 06:00:00.000,2935,0.07965133754132853,96.38112413585812
294,www.maspormas.com,97,4616.0,784.0,2024-01-04 08:04:25.000,2026-01-20 11:00:00.000,747,0.07288848812744214,96.45401262398556
244,www.eleconomista.com.mx/opinion,94,3265.0,538.0,2025-07-23 19:29:28.000,2026-05-12 00:58:06.000,292,0.07063420498948,96.52464682897504
41,diariodevallarta.com/,89,2158.0,350.0,2024-04-07 00:00:00.000,2026-05-11 00:00:00.000,764,0.0668770664262098,96.59152389540125
135,mtpnoticias.com/el-buscador,88,2378.0,398.5,2024-12-14 06:14:32.000,2026-05-11 16:50:07.000,513,0.06612563871355576,96.65764953411481
28,diario-puntual.com.mx/rostros-39,86,3782.5,611.5,2016-07-22 03:50:07.000,2025-10-22 03:03:26.000,3378,0.06462278328824768,96.72227231740305
162,ovaciones.com/,83,2506.0,415.0,2023-02-15 18:40:26.000,2026-05-12 05:50:02.000,1181,0.06236850015028555,96.78464081755334
170,periodicoeldia.mx/salud,83,4063.0,628.0,2021-10-21 07:04:30.000,2026-05-11 03:00:00.000,1662,0.06236850015028555,96.84700931770362
134,mtpnoticias.com/donde-ir,82,2740.5,443.0,2022-10-13 09:39:47.000,2026-05-10 11:36:01.000,1305,0.061617072437631495,96.90862639014125
184,reporterosenmovimiento.com/category/ieem,82,2719.0,435.5,2017-02-15 00:00:00.000,2026-05-11 00:00:00.000,3372,0.061617072437631495,96.97024346257888
22,contrapapel.mx/,81,2490.0,393.0,2020-11-25 19:29:22.000,2026-05-12 01:42:21.000,1993,0.060865644724977463,97.03110910730386
110,jornadaveracruz.com.mx/category/opinion,81,3291.0,539.0,2024-12-07 00:00:00.000,2026-05-12 00:00:00.000,521,0.060865644724977463,97.09197475202885
305,www.record.com.mx/,77,2637.0,442.0,2024-12-16 17:39:23.000,2026-05-12 02:36:43.000,511,0.05785993387436129,97.1498346859032
168,pausa.mx/estado,76,3325.0,537.5,2024-12-14 11:44:44.000,2024-12-29 20:17:05.000,15,0.05710850616170725,97.20694319206491
299,www.pasala.com.mx/videos,76,2314.5,383.5,2023-06-24 15:27:02.000,2023-11-08 18:39:59.000,137,0.05710850616170725,97.26405169822662
234,www.ejecentral.com.mx/quienes-somos,74,4039.5,645.5,2017-04-25 09:01:02.000,2026-05-12 02:00:00.000,3303,0.05560565073639916,97.31965734896302
241,www.eleconomista.com.mx/,73,3083.0,492.0,2025-06-20 20:31:08.000,2026-05-12 01:21:18.000,325,0.05485422302374511,97.37451157198676
274,www.heraldoleon.mx/  ,72,2929.5,478.0,2018-03-01 02:26:03.000,2026-05-12 01:43:19.000,2993,0.05410279531109107,97.42861436729785
255,www.elsoldechilpancingo.mx/,70,2814.0,456.5,2023-09-06 00:00:00.000,2024-12-23 00:00:00.000,474,0.05259993988578299,97.48121430718363
174,porlalibre.com.mx/category/urique,69,2528.0,415.0,2023-08-10 20:54:51.000,2026-05-12 06:15:06.000,1005,0.05184851217312895,97.53306281935676
42,diariodevallarta.com/category/mexico,68,2488.0,420.0,2024-11-13 00:00:00.000,2026-05-11 00:00:00.000,544,0.0510970844604749,97.58415990381724
58,elnovedades.com/,66,2465.5,377.0,2023-12-29 19:36:04.000,2026-05-11 19:46:45.000,864,0.04959422903516682,97.6337541328524
240,www.eldictamen.mx/category/sociales,65,2431.0,387.0,2024-01-07 15:09:28.000,2026-05-12 09:11:53.000,855,0.04884280132251278,97.68259693417491
57,elmexiquensehoy.blogspot.com,62,2948.0,484.0,2019-10-31 00:00:00.000,2024-11-01 00:00:00.000,1828,0.04658851818455065,97.72918545235946
276,www.hidrocalidodigital.com/finanzas/feed/,61,2939.0,473.0,2022-08-01 14:46:11.000,2026-05-11 17:26:10.000,1379,0.0458370904718966,97.77502254283135
286,www.jornada.com.mx/cuba-resiste,57,3152.0,504.0,2025-10-18 14:47:58.000,2026-05-11 19:27:49.000,205,0.04283137962128043,97.81785392245263
52,elindependiente.mx/cdmx,57,3081.0,509.0,2024-09-19 00:00:00.000,2026-05-12 00:00:00.000,600,0.04283137962128043,97.8606853020739
242,www.eleconomista.com.mx/autos,56,3814.0,609.0,2026-05-07 16:52:40.000,2026-05-12 02:15:33.000,4,0.04207995190862639,97.90276525398254
192,sintesis.com.mx/,52,2679.0,425.5,2024-12-14 00:00:00.000,2026-05-11 00:00:00.000,513,0.039074241058010224,97.94183949504054
116,lacallelibre.com.mx/,51,2901.0,452.0,2024-11-05 00:00:00.000,2024-12-29 00:00:00.000,54,0.03832281334535618,97.9801623083859
230,www.digitalmex.mx/,51,3148.0,498.0,2024-12-06 06:00:00.000,2026-05-12 06:26:00.000,522,0.03832281334535618,98.01848512173126
307,www.record.com.mx/nfl,50,2570.0,422.5,2026-04-26 16:46:34.000,2026-05-11 20:59:15.000,15,0.03757138563270213,98.05605650736396
229,www.diariopuntual.com/aviso,49,4675.0,734.0,2024-08-02 14:41:00.000,2026-05-10 17:32:23.000,646,0.036819957920048094,98.09287646528401
282,www.informador.mx/balacera-t2851,48,3185.5,536.5,2026-03-28 13:11:27.000,2026-05-12 10:03:24.000,44,0.03606853020739405,98.1289449954914
99,hgrupoeditorial.com/fuera-de-la-caja-15,48,2511.0,409.5,2022-08-05 23:23:04.000,2024-12-28 17:57:37.000,875,0.03606853020739405,98.16501352569878
141,mvt.com.mx/,47,2397.0,368.0,2024-10-15 14:25:39.000,2026-05-12 05:47:22.000,573,0.03531710249474,98.20033062819353
103,intoleranciadiario.com/section/cultura,47,2456.0,379.0,2025-04-11 00:00:00.000,2026-05-11 00:00:00.000,395,0.03531710249474,98.23564773068827
81,heraldodemexico.com.mx/mundo,47,2810.0,487.0,2023-06-02 00:00:00.000,2026-04-27 00:00:00.000,1060,0.03531710249474,98.27096483318302
49,diariosinsecretos.com/category/opinion,45,2682.0,419.0,2024-12-10 19:06:46.000,2026-05-12 00:00:00.000,517,0.033814247069431924,98.30477908025244
36,diariodelistmo.com/,45,2863.0,469.0,2023-08-01 00:00:00.000,2024-12-29 17:03:00.000,516,0.033814247069431924,98.33859332732187
235,www.elarsenal.net/,44,2876.0,453.5,2020-02-09 03:00:00.000,2026-05-12 07:14:38.000,2284,0.03306281935677788,98.37165614667865
207,tribunadelabahia.com.mx/,43,2634.0,410.0,2024-12-16 20:23:49.000,2026-05-12 01:51:48.000,511,0.03231139164412384,98.40396753832277
260,www.elsoldetoluca.com.mx/,43,5150.0,848.0,2024-11-13 09:59:50.000,2024-12-08 00:00:00.000,24,0.03231139164412384,98.4362789299669
23,diario-puntual.com.mx/,42,2590.5,398.0,2023-05-07 19:38:58.000,2025-10-03 21:11:46.000,880,0.031559963931469794,98.46783889389837
98,hgrupoeditorial.com/category/poder,42,2351.5,388.0,2020-09-03 06:30:56.000,2024-12-30 01:46:40.000,1578,0.031559963931469794,98.49939885782985
60,elnovedades.com/global,41,2429.0,369.0,2023-12-27 16:21:33.000,2026-05-11 19:56:44.000,866,0.030808536218815748,98.53020739404866
130,miled.com/deportes,39,2808.0,456.0,2023-02-06 16:55:00.000,2024-11-20 15:19:00.000,652,0.029305680793507663,98.55951307484217
306,www.record.com.mx/formula1,38,2701.5,441.5,2026-04-10 13:00:00.000,2026-05-11 02:19:49.000,30,0.028554253080853624,98.58806732792303
59,elnovedades.com/contacto,37,2227.0,371.0,2023-12-28 18:12:02.000,2026-05-11 19:01:17.000,865,0.02780282536819958,98.61587015329123
169,periodicoeldia.mx/,37,4128.0,627.0,2024-02-29 17:48:01.000,2026-04-18 03:00:00.000,778,0.02780282536819958,98.64367297865942
167,pausa.mx/,36,2744.5,437.0,2024-11-16 12:02:08.000,2024-12-29 15:44:21.000,43,0.027051397655545536,98.67072437631496
272,www.heraldo.mx/feed/,35,2323.0,385.0,2024-02-01 21:13:34.000,2024-12-29 06:05:14.000,331,0.026299969942891493,98.69702434625786
8,acento.com.mx/,35,2814.0,446.0,2024-12-14 00:00:00.000,2026-05-09 22:14:16.000,511,0.026299969942891493,98.72332431620076
262,www.elsoldetoluca.com.mx/gossip,33,5960.0,994.0,2024-11-16 16:58:44.000,2024-12-07 21:01:15.000,21,0.02479711451758341,98.74812143071834
95,hgrupoeditorial.com/,33,2558.0,413.0,2022-10-12 03:51:05.000,2024-12-26 16:57:18.000,806,0.02479711451758341,98.77291854523592
210,vallartaindependiente.com/opinion,32,2220.5,354.5,2022-12-02 00:00:00.000,2026-05-07 00:00:00.000,1252,0.024045686804929366,98.79696423204085
287,www.jornada.com.mx/rss/cultura.xml?v=1,31,2815.0,457.0,2024-12-14 17:48:51.000,2026-05-06 19:01:11.000,508,0.023294259092275324,98.82025849113313
226,www.cronica.com.mx/mundo,31,4308.0,682.0,2023-06-30 02:40:00.000,2026-05-11 00:00:00.000,1045,0.023294259092275324,98.84355275022541
206,traficozmg.com/feed/,30,2578.5,409.5,2024-12-15 18:04:56.000,2024-12-30 01:18:22.000,14,0.022542831379621278,98.86609558160504
172,porlalibre.com.mx/category/cuauhtemoc,30,2578.0,405.5,2022-10-18 18:55:14.000,2026-05-05 19:01:39.000,1295,0.022542831379621278,98.88863841298466
265,www.eluniversal.com.mx/destinos,29,3587.0,590.0,2023-07-12 13:06:00.000,2024-11-27 11:22:00.000,503,0.02179140366696724,98.91042981665163
199,sintesis.com.mx/puebla,29,2745.0,446.0,2022-08-29 00:00:00.000,2026-05-11 00:00:00.000,1351,0.02179140366696724,98.9322212203186
71,esto.com.mx/,29,2301.0,399.0,2024-12-07 15:03:10.000,2024-12-29 20:10:36.000,22,0.02179140366696724,98.95401262398556
85,heraldodepuebla.com/188536-2,29,3581.0,542.0,2024-12-16 00:00:00.000,2026-05-08 00:00:00.000,508,0.02179140366696724,98.97580402765253
13,adnoticias.mx/feed/,28,4343.0,643.0,2025-08-09 23:00:00.000,2026-05-11 22:47:43.000,274,0.021039975954313193,98.99684400360684
182,reporterosenmovimiento.com/,28,2612.5,414.0,2018-08-15 00:00:00.000,2026-05-11 00:00:00.000,2826,0.021039975954313193,99.01788397956115
298,www.pasala.com.mx,27,2192.0,371.0,2023-06-16 17:04:26.000,2023-11-02 23:19:00.000,139,0.02028854824165915,99.03817252780281
117,lacallelibre.com.mx/blog,27,3831.0,597.0,2024-08-25 00:00:00.000,2024-12-26 00:00:00.000,123,0.02028854824165915,99.05846107604448
127,megalopolismx.com/,25,2770.0,433.0,2026-03-31 00:00:00.000,2026-05-11 00:00:00.000,41,0.018785692816351066,99.07724676886083
164,pagina24jalisco.com.mx/,24,3053.5,465.5,2024-12-14 00:00:00.000,2026-05-12 00:00:00.000,514,0.018034265103697024,99.09528103396453
188,sanluis.eluniversal.com.mx,24,3263.0,510.5,2023-07-06 13:08:00.000,2024-11-01 19:42:06.000,484,0.018034265103697024,99.11331529906822
97,hgrupoeditorial.com/category/entorno,24,2357.5,358.0,2023-08-09 03:29:08.000,2024-12-28 19:04:53.000,507,0.018034265103697024,99.13134956417191
96,hgrupoeditorial.com/category/cdmx,23,2583.0,410.0,2023-12-18 21:12:31.000,2024-12-30 02:41:57.000,377,0.01728283739104298,99.14863240156295
165,pagina24jalisco.com.mx/category/columnas,23,3099.0,504.0,2024-12-14 00:00:00.000,2026-05-10 00:00:00.000,512,0.01728283739104298,99.16591523895399
312,www.sdpnoticias.com/geek,22,2628.0,440.0,2025-07-02 19:12:43.419,2026-03-19 19:18:40.290,260,0.01653140967838894,99.18244664863238
38,diariodetoluca.com.mx/adf-estanteria,22,2529.5,381.5,2023-08-22 13:30:33.000,2024-12-19 20:20:22.000,485,0.01653140967838894,99.19897805831077
220,www.antenanoticias.com.mx/,22,3212.0,518.5,2024-12-15 10:25:38.000,2024-12-27 06:30:02.000,11,0.01653140967838894,99.21550946798916
283,www.informador.mx/chivas-t23,21,2955.0,491.0,2026-04-21 21:12:29.000,2026-05-12 04:23:47.000,20,0.015779981965734897,99.2312894499549
107,ixtapayzihuatanejo.com/category/ixtapa,20,2271.5,360.5,2022-01-06 23:28:10.000,2026-05-11 23:01:02.000,1585,0.015028554253080853,99.24631800420798
3,24horaspuebla.com/comments/feed/,20,3401.0,521.0,2024-12-14 17:32:11.000,2026-05-10 16:31:34.000,511,0.015028554253080853,99.26134655846106
202,traficozmg.com/,19,2518.0,395.0,2024-12-14 15:38:31.000,2024-12-29 20:20:14.000,15,0.014277126540426812,99.27562368500148
4,8columnas.com.mx/,19,2550.0,378.0,2024-12-05 15:41:37.000,2026-05-11 20:39:23.000,522,0.014277126540426812,99.2899008115419
320,www.vallartatoday.com/es/,19,4537.0,701.0,2024-12-13 23:57:22.000,2024-12-28 14:36:38.000,14,0.014277126540426812,99.30417793808232
209,vallartaindependiente.com/comments/feed/,18,2171.5,354.5,2024-10-07 00:00:00.000,2026-05-07 00:00:00.000,577,0.013525698827772768,99.3177036369101
221,www.antenanoticias.com.mx/deportes,18,2512.0,406.5,2024-12-15 10:31:54.000,2024-12-27 06:35:51.000,11,0.013525698827772768,99.33122933573787
189,semanal.jornada.com.mx,18,4642.0,686.0,2024-07-31 00:00:00.000,2024-09-05 00:00:00.000,36,0.013525698827772768,99.34475503456565
258,www.elsoldemexico.com.mx/,18,3500.0,555.0,2024-10-28 14:54:33.000,2024-12-08 00:00:00.000,40,0.013525698827772768,99.35828073339343
115,juarezhoy.com.mx/ ,18,3246.0,528.0,2024-12-14 11:00:00.000,2024-12-27 00:57:35.000,12,0.013525698827772768,99.3718064322212
145,nortedechihuahua.mx/,18,2271.5,380.0,2024-12-16 16:07:58.000,2026-05-11 10:30:52.000,510,0.013525698827772768,99.38533213104898
319,www.trespm.mx/seguridad,17,2441.0,405.0,2019-04-19 01:30:21.000,2026-05-09 11:29:38.000,2577,0.012774271115118726,99.3981064021641
136,mtpnoticias.com/virales,17,2135.0,372.0,2026-04-25 00:38:18.000,2026-05-06 17:03:14.000,11,0.012774271115118726,99.41088067327922
76,heraldo.mx/category/columnas,17,2451.0,422.0,2024-12-16 13:25:44.000,2024-12-29 05:59:55.000,12,0.012774271115118726,99.42365494439434
315,www.siemprelibres.com/taxi-075,17,2764.0,459.0,2022-08-24 13:09:14.678,2026-05-09 15:41:11.392,1354,0.012774271115118726,99.43642921550946
309,www.reportediario.com.mx/,17,2140.0,358.0,2024-12-14 19:01:24.000,2026-05-11 16:14:00.000,512,0.012774271115118726,99.44920348662458
29,diario-puntual.com.mx/rostros-43,16,2729.5,441.5,2016-11-29 16:49:29.000,2026-04-07 00:38:56.000,3415,0.012022843402464683,99.46122633002705
281,www.informador.mx/atlas-t24,16,2991.0,479.0,2026-04-22 14:56:21.000,2026-05-12 02:16:54.000,19,0.012022843402464683,99.47324917342951
211,vallartaindependiente.com/salud,16,2243.0,355.0,2024-11-11 00:00:00.000,2026-04-25 00:00:00.000,530,0.012022843402464683,99.48527201683197
213,www.alcalorpolitico.com/,16,2498.0,426.0,2024-12-13 14:32:48.000,2025-12-30 14:49:15.000,382,0.012022843402464683,99.49729486023443
88,heraldodepuebla.com/global,16,2885.5,468.5,2024-12-20 00:00:00.000,2026-05-06 00:00:00.000,502,0.012022843402464683,99.5093177036369
204,traficozmg.com/category/si-jalo,15,2762.0,415.0,2024-12-17 16:50:15.000,2024-12-28 17:08:31.000,11,0.011271415689810639,99.5205891193267
285,www.jornada.com.mx,15,3100.0,477.0,2024-09-18 00:41:59.000,2026-05-12 11:08:52.000,601,0.011271415689810639,99.5318605350165
256,www.elsoldelcentro.com.mx/,15,4160.0,648.0,2024-11-18 14:46:45.000,2024-12-08 00:00:00.000,19,0.011271415689810639,99.54313195070631
6,8columnas.com.mx/feed/,15,2362.0,373.0,2023-03-31 19:12:46.000,2024-12-20 15:57:26.000,629,0.011271415689810639,99.55440336639612
35,diariobasta.com/,15,4219.0,669.0,2024-12-13 06:54:06.000,2024-12-28 19:04:36.000,15,0.011271415689810639,99.56567478208592
148,nortedechihuahua.mx/category/politica,15,4162.0,690.0,2023-06-07 13:00:58.000,2026-05-07 16:53:07.000,1065,0.011271415689810639,99.57694619777573
47,diariosinsecretos.com/,14,2855.5,434.0,2024-12-19 13:00:06.000,2026-05-03 00:00:00.000,499,0.010519987977156597,99.58746618575289
268,www.enfoqueinformativo.mx/,14,2569.0,394.5,2021-10-28 05:51:20.000,2024-12-26 06:24:12.000,1155,0.010519987977156597,99.59798617373005
222,www.antenanoticias.com.mx/lacartelera,14,2581.5,419.5,2024-12-15 10:18:04.000,2024-12-25 15:00:11.000,10,0.010519987977156597,99.60850616170721
269,www.enfoqueinformativo.mx/category/ciudad,14,2965.5,486.0,2021-10-06 06:33:32.000,2024-12-27 06:30:54.000,1177,0.010519987977156597,99.61902614968437
16,adnoticias.mx/toluca-fc-liga,13,3305.0,526.0,2022-01-05 02:04:42.000,2026-05-11 11:09:55.000,1587,0.009768560264502556,99.62879470994888
156,noticiasgdl.com/category/nacional/feed/,13,2248.0,341.0,2026-05-06 20:32:24.000,2026-05-11 23:11:33.000,5,0.009768560264502556,99.63856327021338
146,nortedechihuahua.mx/category/cancha/feed/,12,2725.0,441.0,2023-09-28 19:04:06.000,2026-05-07 16:04:58.000,951,0.009017132551848512,99.64758040276523
151,nortedigital.mx/donmirone,12,4853.0,800.5,2025-01-19 14:09:46.000,2026-05-03 13:44:23.000,468,0.009017132551848512,99.65659753531708
178,pueblaroja.mx/category/nacional,12,2178.0,346.5,2017-12-26 14:03:46.000,2026-05-11 00:28:21.000,3057,0.009017132551848512,99.66561466786892
104,intoleranciadiario.com/section/salud,12,2769.5,429.5,2026-03-06 00:00:00.000,2026-05-10 00:00:00.000,65,0.009017132551848512,99.67463180042077
89,heraldodepuebla.com/ray-zubiri,11,3557.0,589.0,2024-12-22 00:00:00.000,2026-05-08 00:00:00.000,502,0.00826570483919447,99.68289750525996
9,acento.com.mx/category/nacional,11,3915.0,663.0,2026-01-10 16:48:20.000,2026-05-11 23:05:11.000,121,0.00826570483919447,99.69116321009915
314,www.siemprelibres.com/,11,2954.0,469.0,2024-12-16 15:00:01.000,2026-04-22 20:47:14.100,492,0.00826570483919447,99.69942891493834
263,www.eluniversal.com.mx,11,7778.0,1341.0,2023-06-23 16:31:20.000,2023-07-10 13:32:23.000,16,0.00826570483919447,99.70769461977753
2,24horaspuebla.com/,11,2438.0,396.0,2024-10-08 11:30:00.000,2024-12-24 18:29:58.000,77,0.00826570483919447,99.71596032461672
102,intoleranciadiario.com/section/blog,10,2490.5,377.0,2026-03-31 00:00:00.000,2026-04-24 00:00:00.000,24,0.007514277126540426,99.72347460174326
317,www.trespm.mx/,10,2429.0,393.5,2024-10-08 15:04:50.000,2026-05-11 16:02:13.000,580,0.007514277126540426,99.73098887886981
248,www.elfinanciero.com.mx/mundo,10,3417.5,513.5,2026-04-14 00:00:00.000,2026-05-11 00:00:00.000,27,0.007514277126540426,99.73850315599636
288,www.jornada.com.mx/rss/politica.xml?v=1,9,2839.0,432.0,2024-12-21 19:32:11.000,2026-05-05 20:56:41.000,500,0.006762849413886384,99.74526600541024
289,www.jornada.com.mx/ultimasnoticias,9,2416.0,363.0,2024-12-14 21:24:23.000,2026-05-06 20:48:19.000,507,0.006762849413886384,99.75202885482413
284,www.informador.mx/f1-t426,9,2394.0,400.0,2026-05-08 11:45:47.000,2026-05-11 23:20:06.000,3,0.006762849413886384,99.75879170423802
266,www.eluniversal.com.mx/tendencias,9,3252.0,539.0,2023-07-04 21:05:19.000,2024-08-24 01:27:58.000,416,0.006762849413886384,99.76555455365191
12,adnoticias.mx/,9,3016.0,475.0,2024-12-03 22:35:35.000,2026-05-11 19:51:36.000,523,0.006762849413886384,99.7723174030658
171,porlalibre.com.mx/,9,2224.0,328.0,2024-12-18 07:18:39.000,2026-05-12 02:20:05.000,509,0.006762849413886384,99.77908025247969
68,elpuntero.com.mx/,9,4839.0,770.0,2024-12-23 08:32:00.000,2026-05-05 13:42:00.000,498,0.006762849413886384,99.78584310189358
15,adnoticias.mx/streaming,8,6475.0,1028.5,2022-04-07 05:21:14.000,2026-05-09 18:42:03.000,1493,0.006011421701232342,99.79185452359481
155,noticiasgdl.com/category/jalisco/feed/,8,2306.5,351.0,2025-02-04 15:10:08.000,2025-03-28 13:57:32.000,51,0.006011421701232342,99.79786594529604
111,jornadaveracruz.com.mx/category/portadas,8,3430.5,561.5,2024-12-18 00:00:00.000,2024-12-22 00:00:00.000,4,0.006011421701232342,99.80387736699727
147,nortedechihuahua.mx/category/fama,8,2462.5,397.0,2024-12-18 21:29:10.000,2026-05-06 17:42:05.000,503,0.006011421701232342,99.8098887886985
